rn,model_type,game_id,play_id,nfl_id,player_name,player_position,frame_id,pred_x,pred_y,gt_x,gt_y,error_l2,rmse,rmse_squared
3993,transformer,2023121704,3602,45102,Zach Pascal,WR,5,109.50870513916016,34.80571746826172,62.59,16.77,50.26581573486328,35.543296813964844,1263.3259484056034
3994,transformer,2023121704,3602,45102,Zach Pascal,WR,6,110.57263946533205,35.360652923583984,62.85,17.45,50.97295379638672,36.04331970214844,1299.1208951512815
3995,transformer,2023121704,3602,45102,Zach Pascal,WR,7,115.5871353149414,35.45646667480469,63.07,18.13,55.3015022277832,39.10406875610352,1529.1281932820712
3996,transformer,2023121704,3602,45102,Zach Pascal,WR,8,106.6103286743164,36.49674987792969,63.27,18.8,46.814090728759766,33.102561950683594,1095.7796076988452
3997,transformer,2023121704,3602,45102,Zach Pascal,WR,9,107.63259887695312,37.94967651367188,63.46,19.45,47.890045166015625,33.86337661743164,1146.728275934016
3998,transformer,2023121704,3602,45102,Zach Pascal,WR,10,106.10625457763672,39.01808166503906,63.63,20.07,46.51087951660156,32.88815689086914,1081.630863678423
3999,transformer,2023121708,3878,54479,Kyle Hamilton,SS,1,111.99105834960938,30.003700256347656,111.31,18.12,11.903199195861816,8.41683292388916,70.84307646866455
4000,transformer,2023121708,3878,54479,Kyle Hamilton,SS,2,107.14527130126952,37.20238494873047,111.42,17.97,19.701723098754883,13.931222915649414,194.07897192551536
4001,transformer,2023121708,3878,54479,Kyle Hamilton,SS,3,111.61803436279295,39.61553955078125,111.54,17.84,21.775678634643555,15.397730827331545,237.09011463095607
4002,transformer,2023121708,3878,54479,Kyle Hamilton,SS,4,112.92057037353516,39.84326934814453,111.68,17.74,22.1380558013916,15.653969764709473,245.04676939443837
4003,transformer,2023121708,3878,54479,Kyle Hamilton,SS,5,106.17919921875,41.21763610839844,111.85,17.69,24.201396942138672,17.112972259521484,292.85381955515186
4004,transformer,2023121708,3878,54479,Kyle Hamilton,SS,6,107.5374984741211,41.948951721191406,112.08,17.7,24.67074966430664,17.444854736328125,304.3229567715898
4005,transformer,2023121708,3878,54479,Kyle Hamilton,SS,7,112.34790802001952,42.46015167236328,112.35,17.79,24.670150756835938,17.44443130493164,304.308183552479
4006,transformer,2023121708,3878,54479,Kyle Hamilton,SS,8,102.43592071533205,42.9791374206543,112.67,17.93,27.059112548828125,19.13368225097656,366.09779648133554
4007,transformer,2023121708,3878,54479,Kyle Hamilton,SS,9,103.33914184570312,44.471309661865234,113.04,18.14,28.061443328857425,19.842435836791992,393.7222599372071
4008,transformer,2023121708,3878,54479,Kyle Hamilton,SS,10,101.38302612304688,45.37579727172852,113.45,18.41,29.542613983154297,20.889781951904297,436.3829899981065
4009,transformer,2023121710,4297,56030,Terell Smith,CB,1,89.85321807861328,59.08337020874024,48.34,46.41,43.40462875366211,30.69170570373535,941.9807990047012
4010,transformer,2023121710,4297,56030,Terell Smith,CB,2,84.25910949707031,58.07915496826172,47.79,46.69,38.20613479614258,27.015817642211918,729.8544028772485
4011,transformer,2023121710,4297,56030,Terell Smith,CB,3,83.43699645996094,60.72616195678711,47.23,46.95,38.7392463684082,27.392784118652344,750.3646217710921
4012,transformer,2023121710,4297,56030,Terell Smith,CB,4,81.03600311279297,62.0981674194336,46.65,47.18,37.48264694213867,26.504234313964844,702.4744365695515
4013,transformer,2023121710,4297,56030,Terell Smith,CB,5,74.55101776123047,61.46928024291992,46.06,47.36,31.793235778808597,22.4812126159668,505.4049206843047
4014,transformer,2023121710,4297,56030,Terell Smith,CB,6,73.75096893310547,58.772010803222656,45.46,47.49,30.457555770874023,21.536745071411133,463.8313882709517
4015,transformer,2023121710,4297,56030,Terell Smith,CB,7,74.50639343261719,63.83549118041992,44.86,47.57,33.815303802490234,23.91103172302246,571.7374380593865
4016,transformer,2023121710,4297,56030,Terell Smith,CB,8,67.04051971435547,62.02190017700195,44.26,47.59,26.96723747253418,19.068716049194336,363.6159317648016
4017,transformer,2023121710,4297,56030,Terell Smith,CB,9,63.05078887939453,62.973751068115234,43.65,47.55,24.784727096557617,17.525449752807617,307.14138903818457
4018,transformer,2023121710,4297,56030,Terell Smith,CB,10,57.88456344604492,63.065879821777344,43.04,47.46,21.538442611694336,15.229979515075684,231.95227602962493
4019,transformer,2023121711,652,47826,Jahlani Tavai,ILB,1,94.92432403564452,38.95983123779297,44.86,18.56,54.06098175048828,38.22688674926758,1461.2948705413291
4020,transformer,2023121711,652,47826,Jahlani Tavai,ILB,2,105.57210540771484,43.3317985534668,45.02,18.84,65.3177261352539,46.18661117553711,2133.2030518802494
4021,transformer,2023121711,652,47826,Jahlani Tavai,ILB,3,108.90850067138672,43.46797180175781,45.18,19.18,68.19990539550781,48.22461700439453,2325.613685220538
4022,transformer,2023121711,652,47826,Jahlani Tavai,ILB,4,111.13687896728516,42.54562377929688,45.35,19.56,69.68681335449219,49.27602005004883,2428.126151972814
4023,transformer,2023121711,652,47826,Jahlani Tavai,ILB,5,106.36404418945312,42.15079879760742,45.5,20.0,64.76951599121094,45.7989616394043,2097.5448872476263
4024,transformer,2023121711,652,47826,Jahlani Tavai,ILB,6,107.1454620361328,42.50133514404297,45.65,20.47,65.32282257080078,46.19021224975586,2133.535707677496
4025,transformer,2023121711,652,47826,Jahlani Tavai,ILB,7,112.10053253173828,42.65000534057617,45.79,20.98,69.76156616210938,49.32887649536133,2433.3380562946118
4026,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,1,109.04993438720705,44.45782470703125,93.57,36.59,17.364648818969727,12.278660774230955,150.76551040863797
4027,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,2,102.79034423828124,45.765419006347656,93.96,36.08,13.106575012207031,9.26774787902832,85.89115074923393
4028,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,3,106.04802703857422,47.58580780029297,94.3,35.54,16.82609748840332,11.897847175598145,141.55876741388877
4029,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,4,107.52631378173828,47.699337005615234,94.6,34.97,18.14181900024414,12.828203201293944,164.56279737368823
4030,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,5,102.07024383544922,47.65205764770508,94.84,34.38,15.11370086669922,10.687000274658203,114.21197487054452
4031,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,6,102.93163299560548,47.8309440612793,95.03,33.78,16.120325088500977,11.398791313171388,129.93244340123147
4032,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,7,107.27643585205078,49.025169372558594,95.18,33.17,19.942672729492188,14.10159969329834,198.85511391003183
4033,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,8,98.77188873291016,48.54733276367188,95.3,32.56,16.359973907470703,11.568248748779297,133.82437911363377
4034,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,9,98.65715789794922,50.008567810058594,95.4,31.95,18.34995651245117,12.97537899017334,168.36045993863172
4035,transformer,2023121801,1566,55884,Jaxon Smith-Njigba,WR,10,96.43568420410156,50.93563079833984,95.47,31.34,19.61941146850586,13.873018264770508,192.4606357746561
4036,transformer,2023122100,2100,44903,John Johnson,SS,1,104.06329345703124,52.46702575683594,53.58,27.66,56.2490119934082,39.77405548095703,1581.975489402248
4037,transformer,2023122100,2100,44903,John Johnson,SS,2,97.86027526855467,50.23697280883789,53.98,27.67,49.34315490722656,34.89087677001953,1217.3732817806886
4038,transformer,2023122100,2100,44903,John Johnson,SS,3,101.24922943115234,51.40386962890625,54.38,27.67,52.53590393066406,37.14849472045898,1380.010659995969
4039,transformer,2023122100,2100,44903,John Johnson,SS,4,103.07599639892578,51.1500129699707,54.77,27.65,53.718894958496094,37.9849967956543,1442.8599815658672
4040,transformer,2023122100,2100,44903,John Johnson,SS,5,99.1838607788086,50.24317169189453,55.14,27.61,49.51890563964844,35.01515579223633,1226.0611351545813
4041,transformer,2023122100,2100,44903,John Johnson,SS,6,99.26799011230467,49.89743423461914,55.48,27.55,49.160919189453125,34.762020111083984,1208.3980422034074
4042,transformer,2023122100,2100,44903,John Johnson,SS,7,104.18787384033205,51.23769760131836,55.8,27.47,53.91001892089844,38.1201400756836,1453.1450793897384
4043,transformer,2023122100,2100,44903,John Johnson,SS,8,97.21118927001952,50.09540557861328,56.09,27.39,46.973262786865234,33.21511459350586,1103.243837459726
4044,transformer,2023122100,2100,44903,John Johnson,SS,9,97.25536346435548,51.15738677978516,56.37,27.29,47.34200286865234,33.47584915161133,1120.6324764214369
4045,transformer,2023122100,2100,44903,John Johnson,SS,10,95.14669799804688,51.99887847900391,56.63,27.2,45.809608459472656,32.39228439331055,1049.26008821711
4046,transformer,2023122100,2292,54514,Alontae Taylor,CB,1,115.1219253540039,31.08988571166992,96.09,22.09,21.0526065826416,14.886441230773926,221.60613251728591
4047,transformer,2023122100,2292,54514,Alontae Taylor,CB,2,107.9172592163086,36.47722625732422,96.65,22.22,18.17194557189941,12.849506378173828,165.1098141627299
4048,transformer,2023122100,2292,54514,Alontae Taylor,CB,3,112.2494659423828,38.7240104675293,97.21,22.34,22.240083694458008,15.726114273071287,247.3106701296965
4049,transformer,2023122100,2292,54514,Alontae Taylor,CB,4,113.63640594482422,38.84413528442383,97.77,22.45,22.814701080322266,16.132431030273438,260.2553309465293
4050,transformer,2023122100,2292,54514,Alontae Taylor,CB,5,107.2616958618164,40.22334289550781,98.32,22.54,19.81551170349121,14.011683464050291,196.3272734967404
4051,transformer,2023122100,2292,54514,Alontae Taylor,CB,6,108.22396087646484,40.83164978027344,98.84,22.63,20.478254318237305,14.48031234741211,209.6794456786156
4052,transformer,2023122100,2292,54514,Alontae Taylor,CB,7,113.22393035888672,41.38725280761719,99.31,22.72,23.282264709472656,16.46304702758789,271.0319174325705
4053,transformer,2023122100,2292,54514,Alontae Taylor,CB,8,103.8579330444336,42.05879974365234,99.72,22.81,19.68854522705078,13.921903610229492,193.81940013252097
4054,transformer,2023122100,2292,54514,Alontae Taylor,CB,9,104.43279266357422,43.648582458496094,100.09,22.9,21.198198318481445,14.989389419555664,224.6817951710873
4055,transformer,2023122100,2292,54514,Alontae Taylor,CB,10,102.5579071044922,44.705841064453125,100.37,23.01,21.80588150024414,15.419086456298828,237.74822714681795
4056,transformer,2023122100,2632,44881,Cooper Kupp,WR,1,120.3245620727539,24.227615356445312,72.49,12.45,49.263145446777344,34.83430480957031,1213.4287915660534
4057,transformer,2023122100,2632,44881,Cooper Kupp,WR,2,109.10417938232422,30.823509216308597,72.63,11.8,41.1370849609375,29.08831214904785,846.1299036804448
4058,transformer,2023122100,2632,44881,Cooper Kupp,WR,3,114.07340240478516,33.576171875,72.78,11.17,46.98065185546875,33.2203369140625,1103.5907846838236
4059,transformer,2023122100,2632,44881,Cooper Kupp,WR,4,115.2293472290039,34.06266021728516,72.96,10.55,48.36882400512695,34.20192337036133,1169.7715622320684
4060,transformer,2023122100,2632,44881,Cooper Kupp,WR,5,109.1794662475586,35.986663818359375,73.16,9.96,44.4385986328125,31.422834396362305,987.39452150121
4061,transformer,2023122100,2632,44881,Cooper Kupp,WR,6,110.1347885131836,36.62384414672852,73.37,9.4,45.74699020385742,32.34800720214844,1046.3935699502472
4062,transformer,2023122100,2632,44881,Cooper Kupp,WR,7,115.1737060546875,37.03644180297852,73.59,8.86,50.23063659667969,35.5184211730957,1261.5582426294131
4063,transformer,2023122100,2632,44881,Cooper Kupp,WR,8,105.97933959960938,38.16551208496094,73.82,8.34,43.860965728759766,31.014387130737305,961.8922090952436
4064,transformer,2023122100,2632,44881,Cooper Kupp,WR,9,106.8193588256836,39.81078720092773,74.06,7.83,45.78150939941406,32.372413635253906,1047.973164571973
4065,transformer,2023122301,423,47844,Taylor Rapp,FS,1,115.2299575805664,28.04382705688477,97.09,18.03,20.72039794921875,14.651534080505373,214.6674509122104
4066,transformer,2023122301,423,47844,Taylor Rapp,FS,2,108.47517395019533,34.754119873046875,97.86,18.11,19.741039276123047,13.959022521972656,194.85430976893983
4067,transformer,2023122301,423,47844,Taylor Rapp,FS,3,112.86164855957033,37.34285736083984,98.65,18.16,23.873687744140625,16.88124656677246,284.976485648167
4068,transformer,2023122301,423,47844,Taylor Rapp,FS,4,114.19014739990234,37.64726257324219,99.44,18.21,24.400287628173828,17.25360870361328,297.6870132974
4069,transformer,2023122301,423,47844,Taylor Rapp,FS,5,107.71178436279295,39.36197662353516,100.24,18.25,22.395158767700195,15.835768699645996,250.77157030868784
4070,transformer,2023122301,423,47844,Taylor Rapp,FS,6,108.6363296508789,40.02296829223633,101.04,18.26,23.050617218017575,16.29924774169922,265.6654769452871
4071,transformer,2023122301,423,47844,Taylor Rapp,FS,7,113.6793441772461,40.58388519287109,101.85,18.26,25.264387130737305,17.864620208740234,319.14465520253
4072,transformer,2023122301,423,47844,Taylor Rapp,FS,8,104.3056869506836,41.39336013793945,102.66,18.24,23.21177291870117,16.4132022857666,269.393209273494
4073,transformer,2023122301,423,47844,Taylor Rapp,FS,9,104.8690948486328,43.02973175048828,103.47,18.2,24.869117736816406,17.585121154785156,309.2364860284724
4074,transformer,2023122301,423,47844,Taylor Rapp,FS,10,103.0085220336914,44.13384246826172,104.28,18.13,26.034910202026367,18.409461975097656,338.9082902125665
4075,transformer,2023122402,636,46099,Mike Hughes,CB,1,78.95020294189453,62.35680389404297,73.34,37.65,25.335756301879883,17.915084838867188,320.95026478380896
4076,transformer,2023122402,636,46099,Mike Hughes,CB,2,73.90837097167969,61.27213287353516,72.96,37.76,23.531253814697266,16.639108657836914,276.8599369273033
4077,transformer,2023122402,636,46099,Mike Hughes,CB,3,70.65274810791016,63.578392028808594,72.54,37.83,25.817461013793945,18.25570297241211,333.2706910169363
4078,transformer,2023122402,636,46099,Mike Hughes,CB,4,65.5555419921875,64.30583190917969,72.09,37.86,27.24116516113281,19.262413024902344,371.04055554192746
4079,transformer,2023122402,636,46099,Mike Hughes,CB,5,59.86530303955078,63.58935546875,71.6,37.86,28.279016494750977,19.99628448486328,399.851393199584
4080,transformer,2023122402,636,46099,Mike Hughes,CB,6,56.23611068725586,59.20933532714844,71.1,37.82,26.046857833862305,18.417909622192383,339.2193948512468
4081,transformer,2023122402,636,46099,Mike Hughes,CB,7,54.51076126098633,63.94117736816406,70.58,37.71,30.761911392211918,21.751955032348636,473.147547729317
4082,transformer,2023122402,636,46099,Mike Hughes,CB,8,49.92143630981445,63.11594009399414,70.06,37.54,32.55288314819336,23.01836585998535,529.8451668641392
4083,transformer,2023122402,636,46099,Mike Hughes,CB,9,46.66101837158203,63.12780380249024,69.55,37.31,34.503108978271484,24.39738273620605,595.2322843769252
4084,transformer,2023122402,636,46099,Mike Hughes,CB,10,43.02748107910156,62.61334991455078,69.06,37.02,36.50632095336914,25.813867568969727,666.355758868307
4085,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,1,112.28441619873048,39.30963897705078,65.05,18.25,51.71651840209961,36.56909942626953,1337.2990328483866
4086,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,2,105.95570373535156,41.66754150390625,64.86,17.56,47.64483642578125,33.68998718261719,1135.0152363649104
4087,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,3,109.49799346923828,43.41041564941406,64.64,16.88,52.116241455078125,36.85174560546875,1358.051154170185
4088,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,4,110.82576751708984,43.40671920776367,64.39,16.21,53.81395721435547,38.05221557617188,1447.9711102554577
4089,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,5,105.28839874267578,44.04805755615234,64.12,15.56,50.06402206420898,35.40060806274414,1253.2030512120257
4090,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,6,105.77696990966795,44.23426055908203,63.83,14.93,51.16920852661133,36.18209457397461,1309.1439677600429
4091,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,7,110.47819519042967,45.0855712890625,63.52,14.3,56.15000915527344,39.70405197143555,1576.411742950455
4092,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,8,101.96742248535156,45.36586380004883,63.18,13.68,50.08450698852539,35.415096282958984,1254.2290447312553
4093,transformer,2023122405,124,55876,Jahmyr Gibbs,RB,9,102.0030746459961,47.05693435668945,62.82,13.07,51.86930847167969,36.67713928222656,1345.2125459278468
4094,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,1,31.79427528381348,57.8546257019043,102.47,32.28,75.16062927246094,53.14659118652344,2824.5601547474507
4095,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,2,33.73448181152344,61.048377990722656,102.21,32.46,74.20372009277344,52.46995162963867,2753.095824016622
4096,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,3,31.21815490722656,60.41848373413086,101.95,32.66,75.98373413085938,53.72861099243164,2886.763639176046
4097,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,4,28.66864776611328,59.69606018066406,101.7,32.93,77.78174591064453,55.0,3025.0
4098,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,5,29.02168083190918,59.88201141357422,101.47,33.2,77.20549774169922,54.592529296875,2980.344255030155
4099,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,6,26.687238693237305,56.76139068603516,101.23,33.51,78.08489227294922,55.21435928344727,3048.6254710815992
4100,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,7,25.28701400756836,58.640586853027344,101.02,33.84,79.69036865234375,56.3495979309082,3175.277186975014
4101,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,8,27.29111671447754,59.359375,100.8,34.2,77.69524383544922,54.9388313293457,3018.275187834297
4102,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,9,28.888647079467773,59.82810592651367,100.6,34.58,76.02620697021484,53.75864791870117,2889.992226046874
4103,transformer,2023122405,1835,54467,Aidan Hutchinson,DE,10,29.563798904418945,59.91873550415039,100.39,35.0,75.08191680908203,53.09093475341797,2818.647352991684
4104,transformer,2023122405,2485,53028,Khalil Dorsey,CB,1,112.29985809326172,30.321548461914062,106.92,17.58,13.830760955810549,9.779825210571287,95.64498114932576
4105,transformer,2023122405,2485,53028,Khalil Dorsey,CB,2,106.3289566040039,37.90900039672852,107.29,17.22,20.7113094329834,14.645108222961426,214.4791948622524
4106,transformer,2023122405,2485,53028,Khalil Dorsey,CB,3,111.02291107177734,40.4632682800293,107.67,16.82,23.87982749938965,16.885587692260742,285.12307171302746
4107,transformer,2023122405,2485,53028,Khalil Dorsey,CB,4,112.26831817626952,40.666385650634766,108.07,16.37,24.656442642211918,17.434738159179688,303.9700946791563
4108,transformer,2023122405,2485,53028,Khalil Dorsey,CB,5,105.36209869384766,41.959693908691406,108.49,15.9,26.246740341186523,18.55924797058105,344.445685233517
4109,transformer,2023122405,2485,53028,Khalil Dorsey,CB,6,107.0293197631836,42.80747604370117,108.91,15.38,27.491878509521484,19.43969345092773,377.90168146604265
4110,transformer,2023122405,2485,53028,Khalil Dorsey,CB,7,111.6297378540039,43.258697509765625,109.36,14.83,28.519161224365234,20.166091918945312,406.6712632833514
4111,transformer,2023122405,2485,53028,Khalil Dorsey,CB,8,101.5256805419922,43.66124725341797,109.82,14.26,30.548797607421875,21.60126304626465,466.6145651939187
4112,transformer,2023122405,2485,53028,Khalil Dorsey,CB,9,102.43814086914062,45.09849166870117,110.29,13.67,32.39447021484375,22.906349182128903,524.7008328536176
4113,transformer,2023122405,2485,53028,Khalil Dorsey,CB,10,100.47410583496094,45.95111083984375,110.79,13.06,34.47089767456055,24.374605178833008,594.1213776239929
4114,transformer,2023122405,2757,54507,Andrew Booth,CB,1,109.45590209960938,42.32709503173828,18.93,37.7,90.64407348632812,64.09503936767578,4108.174071543908
4115,transformer,2023122405,2757,54507,Andrew Booth,CB,2,103.91817474365234,44.17540740966797,18.89,38.09,85.24565887451172,60.27778625488281,3633.4115157893393
4116,transformer,2023122405,2757,54507,Andrew Booth,CB,3,107.53759002685548,45.8202018737793,18.85,38.47,88.99165344238281,62.92660140991211,3959.7571650019527
4117,transformer,2023122405,2757,54507,Andrew Booth,CB,4,109.14950561523438,45.7890739440918,18.8,38.83,90.61711120605467,64.07597351074219,4105.730381349335
4118,transformer,2023122405,2757,54507,Andrew Booth,CB,5,103.509765625,45.89540481567383,18.76,39.17,85.01619720458984,60.11552810668945,3613.8767195461696
4119,transformer,2023122405,2757,54507,Andrew Booth,CB,6,104.53308868408205,46.234004974365234,18.71,39.46,86.09001159667969,60.87482833862305,3705.744725256824
4120,transformer,2023122405,2757,54507,Andrew Booth,CB,7,109.0658187866211,47.08514404296875,18.66,39.73,90.70452880859376,64.13778686523438,4113.655703970231
4121,transformer,2023122405,2757,54507,Andrew Booth,CB,8,100.24901580810548,46.76567840576172,18.6,39.95,81.93299102783203,57.93537521362305,3356.507701143288
4122,transformer,2023122405,2989,43971,C.J. Ham,FB,1,83.20719146728516,53.32364654541016,39.38,26.84,51.207481384277344,36.20915603637695,1311.1029808666935
4123,transformer,2023122405,2989,43971,C.J. Ham,FB,2,88.76557159423828,56.041465759277344,39.44,27.51,56.98295211791992,40.29302978515625,1623.5282492674887
4124,transformer,2023122405,2989,43971,C.J. Ham,FB,3,91.65653228759766,57.05535125732422,39.48,28.19,59.62884521484375,42.16395950317383,1777.7994809852826
4125,transformer,2023122405,2989,43971,C.J. Ham,FB,4,94.0438461303711,56.837867736816406,39.5,28.86,61.30083465576172,43.34623718261719,1878.8962778917048
4126,transformer,2023122405,2989,43971,C.J. Ham,FB,5,91.789306640625,54.80796813964844,39.51,29.53,58.06979751586914,41.06155014038086,1686.0508999310114
4127,transformer,2023122405,2989,43971,C.J. Ham,FB,6,92.30557250976562,54.09395217895508,39.51,30.2,57.95078659057617,40.97739410400391,1679.146827554854
4128,transformer,2023122405,2989,43971,C.J. Ham,FB,7,97.96446990966795,55.53400421142578,39.51,30.86,63.44865417480469,44.86497497558594,2012.8659795599524
4129,transformer,2023122501,2822,47834,A.J. Brown,WR,1,47.569122314453125,30.558216094970703,20.99,13.4,31.63627815246582,22.370227813720703,500.42709243776335
4130,transformer,2023122501,2822,47834,A.J. Brown,WR,2,95.56365203857422,56.85570907592773,21.1,13.82,86.00527954101562,60.814918518066406,3698.454314359056
4131,transformer,2023122501,2822,47834,A.J. Brown,WR,3,96.4143524169922,53.32858657836914,21.17,14.25,84.78707885742188,59.95351791381836,3594.424310242539
4132,transformer,2023122501,2822,47834,A.J. Brown,WR,4,101.55870819091795,51.84746551513672,21.22,14.69,88.51544952392578,62.589874267578125,3917.4923608312383
4133,transformer,2023122501,2822,47834,A.J. Brown,WR,5,100.45410919189452,47.84918975830078,21.26,15.09,85.70222473144531,60.600624084472656,3672.435639427568
4134,transformer,2023122501,2822,47834,A.J. Brown,WR,6,102.35576629638672,48.56645965576172,21.26,15.42,87.60828399658203,61.94841003417969,3837.605505762855
4135,transformer,2023122501,2822,47834,A.J. Brown,WR,7,107.83292388916016,47.249114990234375,21.24,15.74,92.1474838256836,65.15811157226562,4245.579503663816
4136,transformer,2023122501,2822,47834,A.J. Brown,WR,8,102.0085678100586,44.0795783996582,21.21,16.0,85.53871154785156,60.48500442504883,3658.435760298176
4137,transformer,2023122501,2822,47834,A.J. Brown,WR,9,104.10356903076172,43.57301330566406,21.16,16.21,87.34054565429688,61.759090423583984,3814.185249948423
4138,transformer,2023122502,4190,52436,Patrick Queen,ILB,1,120.89302825927734,28.84859085083008,49.82,15.62,72.29364776611328,51.119327545166016,2613.185648669969
4139,transformer,2023122502,4190,52436,Patrick Queen,ILB,2,108.73747253417967,33.17731475830078,49.73,15.11,61.71150207519531,43.63662338256836,1904.154900232112
4140,transformer,2023122502,4190,52436,Patrick Queen,ILB,3,113.4826889038086,35.47337341308594,49.64,14.56,67.1807861328125,47.50399017333984,2256.6290823887684
4141,transformer,2023122502,4190,52436,Patrick Queen,ILB,4,114.7275390625,35.70577621459961,49.55,13.95,68.71263122558594,48.58716583251953,2360.7126836367534
4142,transformer,2023122502,4190,52436,Patrick Queen,ILB,5,108.79866790771484,37.18743896484375,49.45,13.31,63.97183990478516,45.23492431640625,2046.1983779110012
4143,transformer,2023122502,4190,52436,Patrick Queen,ILB,6,109.63351440429688,37.79099655151367,49.35,12.65,65.3159408569336,46.18534469604492,2133.086064692485
4144,transformer,2023122502,4190,52436,Patrick Queen,ILB,7,114.67774963378906,38.19993591308594,49.26,11.94,70.49161529541016,49.845096588134766,2484.533653880484
4145,transformer,2023122502,4190,52436,Patrick Queen,ILB,8,105.62874603271484,39.10731506347656,49.17,11.21,62.97499847412109,44.53004837036133,1982.92520786672
4146,transformer,2023122502,4190,52436,Patrick Queen,ILB,9,106.39507293701172,40.70436477661133,49.1,10.46,64.78771209716797,45.81182861328125,2098.7236408926547
4147,transformer,2023122502,4190,52436,Patrick Queen,ILB,10,104.6818618774414,41.822872161865234,49.03,9.69,64.26236724853516,45.44035339355469,2064.825716531137
4148,transformer,2023123000,1521,38540,Stephon Gilmore,CB,1,111.44132995605467,34.96821212768555,9.06,26.9,102.6987533569336,72.61898040771484,5273.516315456072
4149,transformer,2023123000,1521,38540,Stephon Gilmore,CB,2,106.21051788330078,39.68218994140625,9.02,26.26,98.11296081542967,69.37633514404297,4813.075878018572
4150,transformer,2023123000,1521,38540,Stephon Gilmore,CB,3,110.5308609008789,41.56906509399414,9.01,25.64,102.76293182373048,72.66436767578125,5280.110329721123
4151,transformer,2023123000,1521,38540,Stephon Gilmore,CB,4,111.98456573486328,41.55117034912109,9.0,25.06,104.29659271240234,73.74882507324219,5438.889199683676
4152,transformer,2023123000,1521,38540,Stephon Gilmore,CB,5,105.5847396850586,42.439453125,9.01,24.5,98.22679901123048,69.45683288574219,4824.251634517917
4153,transformer,2023123000,1521,38540,Stephon Gilmore,CB,6,106.84590911865234,43.0279426574707,9.02,23.99,99.66118621826172,70.47109985351562,4966.17591456417
4154,transformer,2023123000,1521,38540,Stephon Gilmore,CB,7,111.65493774414062,43.60411834716797,9.05,23.51,104.55403137207033,73.93086242675781,5465.77241916419
4155,transformer,2023123000,1521,38540,Stephon Gilmore,CB,8,101.95411682128906,43.88742446899414,9.08,23.06,95.18079376220705,67.302978515625,4529.69091707468
4156,transformer,2023123000,1521,38540,Stephon Gilmore,CB,9,102.75086212158205,45.34884262084961,9.11,22.64,96.35508728027344,68.13333892822266,4642.151873508061
4157,transformer,2023123000,1521,38540,Stephon Gilmore,CB,10,100.83098602294922,46.21726608276367,9.15,22.26,94.75945281982422,67.00505065917969,4489.676813839236
4158,transformer,2023123101,1579,45395,Arthur Maulet,CB,1,120.21625518798828,32.1480598449707,48.58,18.9,72.8509750366211,51.5134162902832,2653.632057896015
4159,transformer,2023123101,1579,45395,Arthur Maulet,CB,2,108.23712921142578,35.31108856201172,48.12,19.2,62.23854446411133,44.00929641723633,1936.8181711401703
4160,transformer,2023123101,1579,45395,Arthur Maulet,CB,3,112.80039978027344,37.328800201416016,47.65,19.53,67.53792572021484,47.75652694702149,2280.685866041589
4161,transformer,2023123101,1579,45395,Arthur Maulet,CB,4,114.12294006347656,37.416595458984375,47.17,19.89,69.20894622802734,48.938114166259766,2394.9390181498748
4162,transformer,2023123101,1579,45395,Arthur Maulet,CB,5,108.24121856689452,38.61857604980469,46.69,20.31,64.21648406982422,45.40791320800781,2061.8785819059703
4163,transformer,2023123101,1579,45395,Arthur Maulet,CB,6,108.9793472290039,39.18284606933594,46.22,20.74,65.41310119628906,46.25404739379883,2139.436900307788
4164,transformer,2023123101,1579,45395,Arthur Maulet,CB,7,114.02704620361328,39.63805389404297,45.75,21.2,70.72281646728516,50.008583068847656,2500.8583805538365
4165,transformer,2023123101,1579,45395,Arthur Maulet,CB,8,105.07643127441406,40.34917449951172,45.3,21.66,62.629920959472656,44.286041259765625,1961.2534504616635
